label_id,sum,count,acc,coverage,stride,model,dataset
99,20,20,1.0,25,1,videomae,ucf101
100,19,20,0.95,25,1,videomae,ucf101
0,20,20,1.0,25,2,videomae,ucf101
1,20,20,1.0,25,2,videomae,ucf101
2,19,20,0.95,25,2,videomae,ucf101
3,20,20,1.0,25,2,videomae,ucf101
4,11,20,0.55,25,2,videomae,ucf101
5,17,20,0.85,25,2,videomae,ucf101
6,13,20,0.65,25,2,videomae,ucf101
7,7,20,0.35,25,2,videomae,ucf101
8,20,20,1.0,25,2,videomae,ucf101
9,20,20,1.0,25,2,videomae,ucf101
10,20,20,1.0,25,2,videomae,ucf101
11,20,20,1.0,25,2,videomae,ucf101
12,13,20,0.65,25,2,videomae,ucf101
13,20,20,1.0,25,2,videomae,ucf101
14,14,20,0.7,25,2,videomae,ucf101
15,18,20,0.9,25,2,videomae,ucf101
16,12,20,0.6,25,2,videomae,ucf101
17,20,20,1.0,25,2,videomae,ucf101
18,20,20,1.0,25,2,videomae,ucf101
19,13,20,0.65,25,2,videomae,ucf101
20,20,20,1.0,25,2,videomae,ucf101
21,9,20,0.45,25,2,videomae,ucf101
22,14,20,0.7,25,2,videomae,ucf101
23,7,20,0.35,25,2,videomae,ucf101
24,20,20,1.0,25,2,videomae,ucf101
25,20,20,1.0,25,2,videomae,ucf101
26,20,20,1.0,25,2,videomae,ucf101
27,18,20,0.9,25,2,videomae,ucf101
28,17,20,0.85,25,2,videomae,ucf101
29,14,20,0.7,25,2,videomae,ucf101
30,14,20,0.7,25,2,videomae,ucf101
31,19,20,0.95,25,2,videomae,ucf101
32,17,20,0.85,25,2,videomae,ucf101
33,18,20,0.9,25,2,videomae,ucf101
34,13,20,0.65,25,2,videomae,ucf101
35,15,20,0.75,25,2,videomae,ucf101
36,17,20,0.85,25,2,videomae,ucf101
37,17,20,0.85,25,2,videomae,ucf101
38,20,20,1.0,25,2,videomae,ucf101
39,0,20,0.0,25,2,videomae,ucf101
40,18,20,0.9,25,2,videomae,ucf101
41,20,20,1.0,25,2,videomae,ucf101
42,20,20,1.0,25,2,videomae,ucf101
43,20,20,1.0,25,2,videomae,ucf101
44,16,20,0.8,25,2,videomae,ucf101
45,18,20,0.9,25,2,videomae,ucf101
46,13,20,0.65,25,2,videomae,ucf101
47,18,20,0.9,25,2,videomae,ucf101
48,19,20,0.95,25,2,videomae,ucf101
49,19,20,0.95,25,2,videomae,ucf101
50,12,20,0.6,25,2,videomae,ucf101
51,15,20,0.75,25,2,videomae,ucf101
52,19,20,0.95,25,2,videomae,ucf101
53,18,20,0.9,25,2,videomae,ucf101
54,18,20,0.9,25,2,videomae,ucf101
55,15,20,0.75,25,2,videomae,ucf101
56,13,20,0.65,25,2,videomae,ucf101
57,16,20,0.8,25,2,videomae,ucf101
58,20,20,1.0,25,2,videomae,ucf101
59,20,20,1.0,25,2,videomae,ucf101
60,20,20,1.0,25,2,videomae,ucf101
61,20,20,1.0,25,2,videomae,ucf101
62,20,20,1.0,25,2,videomae,ucf101
63,20,20,1.0,25,2,videomae,ucf101
64,20,20,1.0,25,2,videomae,ucf101
65,20,20,1.0,25,2,videomae,ucf101
66,20,20,1.0,25,2,videomae,ucf101
67,6,20,0.3,25,2,videomae,ucf101
68,20,20,1.0,25,2,videomae,ucf101
69,18,20,0.9,25,2,videomae,ucf101
70,18,20,0.9,25,2,videomae,ucf101
71,17,20,0.85,25,2,videomae,ucf101
72,18,20,0.9,25,2,videomae,ucf101
73,20,20,1.0,25,2,videomae,ucf101
74,18,20,0.9,25,2,videomae,ucf101
75,19,20,0.95,25,2,videomae,ucf101
76,19,20,0.95,25,2,videomae,ucf101
77,19,20,0.95,25,2,videomae,ucf101
78,14,20,0.7,25,2,videomae,ucf101
79,19,20,0.95,25,2,videomae,ucf101
80,15,20,0.75,25,2,videomae,ucf101
81,17,20,0.85,25,2,videomae,ucf101
82,18,20,0.9,25,2,videomae,ucf101
83,20,20,1.0,25,2,videomae,ucf101
84,20,20,1.0,25,2,videomae,ucf101
85,10,20,0.5,25,2,videomae,ucf101
86,20,20,1.0,25,2,videomae,ucf101
87,20,20,1.0,25,2,videomae,ucf101
88,17,20,0.85,25,2,videomae,ucf101
89,19,20,0.95,25,2,videomae,ucf101
90,18,20,0.9,25,2,videomae,ucf101
91,11,20,0.55,25,2,videomae,ucf101
92,18,20,0.9,25,2,videomae,ucf101
93,20,20,1.0,25,2,videomae,ucf101
94,20,20,1.0,25,2,videomae,ucf101
95,14,20,0.7,25,2,videomae,ucf101
96,20,20,1.0,25,2,videomae,ucf101
97,17,20,0.85,25,2,videomae,ucf101
98,18,20,0.9,25,2,videomae,ucf101
99,20,20,1.0,25,2,videomae,ucf101
100,19,20,0.95,25,2,videomae,ucf101
0,20,20,1.0,25,4,videomae,ucf101
1,20,20,1.0,25,4,videomae,ucf101
2,19,20,0.95,25,4,videomae,ucf101
3,20,20,1.0,25,4,videomae,ucf101
4,14,20,0.7,25,4,videomae,ucf101
5,17,20,0.85,25,4,videomae,ucf101
6,12,20,0.6,25,4,videomae,ucf101
7,8,20,0.4,25,4,videomae,ucf101
8,20,20,1.0,25,4,videomae,ucf101
9,20,20,1.0,25,4,videomae,ucf101
10,20,20,1.0,25,4,videomae,ucf101
11,20,20,1.0,25,4,videomae,ucf101
12,14,20,0.7,25,4,videomae,ucf101
13,20,20,1.0,25,4,videomae,ucf101
14,13,20,0.65,25,4,videomae,ucf101
15,18,20,0.9,25,4,videomae,ucf101
16,11,20,0.55,25,4,videomae,ucf101
17,20,20,1.0,25,4,videomae,ucf101
18,20,20,1.0,25,4,videomae,ucf101
19,12,20,0.6,25,4,videomae,ucf101
20,20,20,1.0,25,4,videomae,ucf101
21,9,20,0.45,25,4,videomae,ucf101
22,15,20,0.75,25,4,videomae,ucf101
23,6,20,0.3,25,4,videomae,ucf101
24,20,20,1.0,25,4,videomae,ucf101
25,20,20,1.0,25,4,videomae,ucf101
26,20,20,1.0,25,4,videomae,ucf101
27,20,20,1.0,25,4,videomae,ucf101
28,17,20,0.85,25,4,videomae,ucf101
29,16,20,0.8,25,4,videomae,ucf101
30,18,20,0.9,25,4,videomae,ucf101
31,19,20,0.95,25,4,videomae,ucf101
32,19,20,0.95,25,4,videomae,ucf101
33,19,20,0.95,25,4,videomae,ucf101
34,13,20,0.65,25,4,videomae,ucf101
35,14,20,0.7,25,4,videomae,ucf101
36,17,20,0.85,25,4,videomae,ucf101
37,18,20,0.9,25,4,videomae,ucf101
38,20,20,1.0,25,4,videomae,ucf101
39,0,20,0.0,25,4,videomae,ucf101
40,18,20,0.9,25,4,videomae,ucf101
41,20,20,1.0,25,4,videomae,ucf101
42,19,20,0.95,25,4,videomae,ucf101
43,20,20,1.0,25,4,videomae,ucf101
44,16,20,0.8,25,4,videomae,ucf101
45,19,20,0.95,25,4,videomae,ucf101
46,17,20,0.85,25,4,videomae,ucf101
47,18,20,0.9,25,4,videomae,ucf101
48,20,20,1.0,25,4,videomae,ucf101
49,18,20,0.9,25,4,videomae,ucf101
50,11,20,0.55,25,4,videomae,ucf101
51,15,20,0.75,25,4,videomae,ucf101
52,20,20,1.0,25,4,videomae,ucf101
53,17,20,0.85,25,4,videomae,ucf101
54,19,20,0.95,25,4,videomae,ucf101
55,17,20,0.85,25,4,videomae,ucf101
56,13,20,0.65,25,4,videomae,ucf101
57,13,20,0.65,25,4,videomae,ucf101
58,20,20,1.0,25,4,videomae,ucf101
59,20,20,1.0,25,4,videomae,ucf101
60,20,20,1.0,25,4,videomae,ucf101
61,20,20,1.0,25,4,videomae,ucf101
62,20,20,1.0,25,4,videomae,ucf101
63,20,20,1.0,25,4,videomae,ucf101
64,20,20,1.0,25,4,videomae,ucf101
65,20,20,1.0,25,4,videomae,ucf101
66,20,20,1.0,25,4,videomae,ucf101
67,6,20,0.3,25,4,videomae,ucf101
68,20,20,1.0,25,4,videomae,ucf101
69,18,20,0.9,25,4,videomae,ucf101
70,18,20,0.9,25,4,videomae,ucf101
71,17,20,0.85,25,4,videomae,ucf101
72,18,20,0.9,25,4,videomae,ucf101
73,20,20,1.0,25,4,videomae,ucf101
74,17,20,0.85,25,4,videomae,ucf101
75,19,20,0.95,25,4,videomae,ucf101
76,19,20,0.95,25,4,videomae,ucf101
77,19,20,0.95,25,4,videomae,ucf101
78,15,20,0.75,25,4,videomae,ucf101
79,18,20,0.9,25,4,videomae,ucf101
80,15,20,0.75,25,4,videomae,ucf101
81,17,20,0.85,25,4,videomae,ucf101
82,17,20,0.85,25,4,videomae,ucf101
83,20,20,1.0,25,4,videomae,ucf101
84,20,20,1.0,25,4,videomae,ucf101
85,13,20,0.65,25,4,videomae,ucf101
86,20,20,1.0,25,4,videomae,ucf101
87,20,20,1.0,25,4,videomae,ucf101
88,17,20,0.85,25,4,videomae,ucf101
89,19,20,0.95,25,4,videomae,ucf101
90,17,20,0.85,25,4,videomae,ucf101
91,12,20,0.6,25,4,videomae,ucf101
92,20,20,1.0,25,4,videomae,ucf101
93,19,20,0.95,25,4,videomae,ucf101
94,20,20,1.0,25,4,videomae,ucf101
95,16,20,0.8,25,4,videomae,ucf101
96,18,20,0.9,25,4,videomae,ucf101
97,17,20,0.85,25,4,videomae,ucf101
98,19,20,0.95,25,4,videomae,ucf101
99,20,20,1.0,25,4,videomae,ucf101
100,19,20,0.95,25,4,videomae,ucf101
0,20,20,1.0,25,8,videomae,ucf101
1,19,20,0.95,25,8,videomae,ucf101
2,19,20,0.95,25,8,videomae,ucf101
3,20,20,1.0,25,8,videomae,ucf101
4,12,20,0.6,25,8,videomae,ucf101
5,16,20,0.8,25,8,videomae,ucf101
6,13,20,0.65,25,8,videomae,ucf101
7,8,20,0.4,25,8,videomae,ucf101
8,20,20,1.0,25,8,videomae,ucf101
9,20,20,1.0,25,8,videomae,ucf101
10,20,20,1.0,25,8,videomae,ucf101
11,20,20,1.0,25,8,videomae,ucf101
12,8,20,0.4,25,8,videomae,ucf101
13,20,20,1.0,25,8,videomae,ucf101
14,8,20,0.4,25,8,videomae,ucf101
15,18,20,0.9,25,8,videomae,ucf101
16,13,20,0.65,25,8,videomae,ucf101
17,20,20,1.0,25,8,videomae,ucf101
18,20,20,1.0,25,8,videomae,ucf101
19,12,20,0.6,25,8,videomae,ucf101
20,19,20,0.95,25,8,videomae,ucf101
21,6,20,0.3,25,8,videomae,ucf101
22,15,20,0.75,25,8,videomae,ucf101
23,6,20,0.3,25,8,videomae,ucf101
24,20,20,1.0,25,8,videomae,ucf101
25,20,20,1.0,25,8,videomae,ucf101
26,19,20,0.95,25,8,videomae,ucf101
27,17,20,0.85,25,8,videomae,ucf101
28,17,20,0.85,25,8,videomae,ucf101
29,14,20,0.7,25,8,videomae,ucf101
30,19,20,0.95,25,8,videomae,ucf101
31,19,20,0.95,25,8,videomae,ucf101
32,19,20,0.95,25,8,videomae,ucf101
33,20,20,1.0,25,8,videomae,ucf101
34,11,20,0.55,25,8,videomae,ucf101
35,16,20,0.8,25,8,videomae,ucf101
36,13,20,0.65,25,8,videomae,ucf101
37,19,20,0.95,25,8,videomae,ucf101
38,20,20,1.0,25,8,videomae,ucf101
39,0,20,0.0,25,8,videomae,ucf101
40,19,20,0.95,25,8,videomae,ucf101
41,20,20,1.0,25,8,videomae,ucf101
42,17,20,0.85,25,8,videomae,ucf101
43,19,20,0.95,25,8,videomae,ucf101
44,15,20,0.75,25,8,videomae,ucf101
45,17,20,0.85,25,8,videomae,ucf101
46,4,20,0.2,25,8,videomae,ucf101
47,19,20,0.95,25,8,videomae,ucf101
48,19,20,0.95,25,8,videomae,ucf101
49,20,20,1.0,25,8,videomae,ucf101
50,11,20,0.55,25,8,videomae,ucf101
51,18,20,0.9,25,8,videomae,ucf101
52,18,20,0.9,25,8,videomae,ucf101
53,16,20,0.8,25,8,videomae,ucf101
54,19,20,0.95,25,8,videomae,ucf101
55,8,20,0.4,25,8,videomae,ucf101
56,13,20,0.65,25,8,videomae,ucf101
57,11,20,0.55,25,8,videomae,ucf101
58,18,20,0.9,25,8,videomae,ucf101
59,20,20,1.0,25,8,videomae,ucf101
60,20,20,1.0,25,8,videomae,ucf101
61,20,20,1.0,25,8,videomae,ucf101
62,20,20,1.0,25,8,videomae,ucf101
63,20,20,1.0,25,8,videomae,ucf101
64,20,20,1.0,25,8,videomae,ucf101
65,20,20,1.0,25,8,videomae,ucf101
66,20,20,1.0,25,8,videomae,ucf101
67,4,20,0.2,25,8,videomae,ucf101
68,18,20,0.9,25,8,videomae,ucf101
69,13,20,0.65,25,8,videomae,ucf101
70,19,20,0.95,25,8,videomae,ucf101
71,17,20,0.85,25,8,videomae,ucf101
72,16,20,0.8,25,8,videomae,ucf101
73,20,20,1.0,25,8,videomae,ucf101
74,15,20,0.75,25,8,videomae,ucf101
75,18,20,0.9,25,8,videomae,ucf101
76,20,20,1.0,25,8,videomae,ucf101
77,19,20,0.95,25,8,videomae,ucf101
78,16,20,0.8,25,8,videomae,ucf101
79,17,20,0.85,25,8,videomae,ucf101
80,15,20,0.75,25,8,videomae,ucf101
81,16,20,0.8,25,8,videomae,ucf101
82,17,20,0.85,25,8,videomae,ucf101
83,19,20,0.95,25,8,videomae,ucf101
84,20,20,1.0,25,8,videomae,ucf101
85,10,20,0.5,25,8,videomae,ucf101
86,20,20,1.0,25,8,videomae,ucf101
87,20,20,1.0,25,8,videomae,ucf101
88,17,20,0.85,25,8,videomae,ucf101
89,19,20,0.95,25,8,videomae,ucf101
90,17,20,0.85,25,8,videomae,ucf101
91,11,20,0.55,25,8,videomae,ucf101
92,15,20,0.75,25,8,videomae,ucf101
93,17,20,0.85,25,8,videomae,ucf101
94,20,20,1.0,25,8,videomae,ucf101
95,15,20,0.75,25,8,videomae,ucf101
96,16,20,0.8,25,8,videomae,ucf101
97,16,20,0.8,25,8,videomae,ucf101
98,18,20,0.9,25,8,videomae,ucf101
99,20,20,1.0,25,8,videomae,ucf101
100,19,20,0.95,25,8,videomae,ucf101
0,19,20,0.95,25,16,videomae,ucf101
1,20,20,1.0,25,16,videomae,ucf101
2,16,20,0.8,25,16,videomae,ucf101
3,20,20,1.0,25,16,videomae,ucf101
4,9,20,0.45,25,16,videomae,ucf101
5,16,20,0.8,25,16,videomae,ucf101
6,11,20,0.55,25,16,videomae,ucf101
7,9,20,0.45,25,16,videomae,ucf101
8,20,20,1.0,25,16,videomae,ucf101
9,19,20,0.95,25,16,videomae,ucf101
10,20,20,1.0,25,16,videomae,ucf101
11,19,20,0.95,25,16,videomae,ucf101
12,4,20,0.2,25,16,videomae,ucf101
13,17,20,0.85,25,16,videomae,ucf101
14,3,20,0.15,25,16,videomae,ucf101
15,18,20,0.9,25,16,videomae,ucf101
16,10,20,0.5,25,16,videomae,ucf101
17,14,20,0.7,25,16,videomae,ucf101
18,20,20,1.0,25,16,videomae,ucf101
19,10,20,0.5,25,16,videomae,ucf101
20,16,20,0.8,25,16,videomae,ucf101
21,7,20,0.35,25,16,videomae,ucf101
22,14,20,0.7,25,16,videomae,ucf101
23,8,20,0.4,25,16,videomae,ucf101
24,20,20,1.0,25,16,videomae,ucf101
25,19,20,0.95,25,16,videomae,ucf101
26,14,20,0.7,25,16,videomae,ucf101
27,16,20,0.8,25,16,videomae,ucf101
28,14,20,0.7,25,16,videomae,ucf101
29,10,20,0.5,25,16,videomae,ucf101
30,18,20,0.9,25,16,videomae,ucf101
31,19,20,0.95,25,16,videomae,ucf101
32,18,20,0.9,25,16,videomae,ucf101
33,19,20,0.95,25,16,videomae,ucf101
34,11,20,0.55,25,16,videomae,ucf101
35,12,20,0.6,25,16,videomae,ucf101
36,8,20,0.4,25,16,videomae,ucf101
37,17,20,0.85,25,16,videomae,ucf101
38,17,20,0.85,25,16,videomae,ucf101
39,0,20,0.0,25,16,videomae,ucf101
40,18,20,0.9,25,16,videomae,ucf101
41,20,20,1.0,25,16,videomae,ucf101
42,8,20,0.4,25,16,videomae,ucf101
43,19,20,0.95,25,16,videomae,ucf101
44,12,20,0.6,25,16,videomae,ucf101
45,13,20,0.65,25,16,videomae,ucf101
46,0,20,0.0,25,16,videomae,ucf101
47,19,20,0.95,25,16,videomae,ucf101
48,18,20,0.9,25,16,videomae,ucf101
49,17,20,0.85,25,16,videomae,ucf101
50,11,20,0.55,25,16,videomae,ucf101
51,8,20,0.4,25,16,videomae,ucf101
52,16,20,0.8,25,16,videomae,ucf101
53,11,20,0.55,25,16,videomae,ucf101
54,16,20,0.8,25,16,videomae,ucf101
55,7,20,0.35,25,16,videomae,ucf101
56,12,20,0.6,25,16,videomae,ucf101
57,2,20,0.1,25,16,videomae,ucf101
58,17,20,0.85,25,16,videomae,ucf101
59,20,20,1.0,25,16,videomae,ucf101
60,20,20,1.0,25,16,videomae,ucf101
61,20,20,1.0,25,16,videomae,ucf101
62,20,20,1.0,25,16,videomae,ucf101
63,20,20,1.0,25,16,videomae,ucf101
64,20,20,1.0,25,16,videomae,ucf101
65,18,20,0.9,25,16,videomae,ucf101
66,18,20,0.9,25,16,videomae,ucf101
67,4,20,0.2,25,16,videomae,ucf101
68,18,20,0.9,25,16,videomae,ucf101
69,11,20,0.55,25,16,videomae,ucf101
70,18,20,0.9,25,16,videomae,ucf101
71,14,20,0.7,25,16,videomae,ucf101
72,12,20,0.6,25,16,videomae,ucf101
73,20,20,1.0,25,16,videomae,ucf101
74,9,20,0.45,25,16,videomae,ucf101
75,17,20,0.85,25,16,videomae,ucf101
76,16,20,0.8,25,16,videomae,ucf101
77,18,20,0.9,25,16,videomae,ucf101
78,16,20,0.8,25,16,videomae,ucf101
79,10,20,0.5,25,16,videomae,ucf101
80,14,20,0.7,25,16,videomae,ucf101
81,19,20,0.95,25,16,videomae,ucf101
82,15,20,0.75,25,16,videomae,ucf101
83,18,20,0.9,25,16,videomae,ucf101
84,20,20,1.0,25,16,videomae,ucf101
85,12,20,0.6,25,16,videomae,ucf101
86,20,20,1.0,25,16,videomae,ucf101
87,19,20,0.95,25,16,videomae,ucf101
88,8,20,0.4,25,16,videomae,ucf101
89,15,20,0.75,25,16,videomae,ucf101
90,17,20,0.85,25,16,videomae,ucf101
91,8,20,0.4,25,16,videomae,ucf101
92,9,20,0.45,25,16,videomae,ucf101
93,15,20,0.75,25,16,videomae,ucf101
94,19,20,0.95,25,16,videomae,ucf101
95,16,20,0.8,25,16,videomae,ucf101
96,12,20,0.6,25,16,videomae,ucf101
97,15,20,0.75,25,16,videomae,ucf101
98,17,20,0.85,25,16,videomae,ucf101
99,20,20,1.0,25,16,videomae,ucf101
100,19,20,0.95,25,16,videomae,ucf101
0,20,20,1.0,50,1,videomae,ucf101
1,19,20,0.95,50,1,videomae,ucf101
2,20,20,1.0,50,1,videomae,ucf101
3,20,20,1.0,50,1,videomae,ucf101
4,18,20,0.9,50,1,videomae,ucf101
5,17,20,0.85,50,1,videomae,ucf101
6,15,20,0.75,50,1,videomae,ucf101
7,17,20,0.85,50,1,videomae,ucf101
8,20,20,1.0,50,1,videomae,ucf101
9,20,20,1.0,50,1,videomae,ucf101
10,20,20,1.0,50,1,videomae,ucf101
11,20,20,1.0,50,1,videomae,ucf101
12,16,20,0.8,50,1,videomae,ucf101
13,20,20,1.0,50,1,videomae,ucf101
14,17,20,0.85,50,1,videomae,ucf101
15,19,20,0.95,50,1,videomae,ucf101
16,15,20,0.75,50,1,videomae,ucf101
17,20,20,1.0,50,1,videomae,ucf101
18,20,20,1.0,50,1,videomae,ucf101
19,13,20,0.65,50,1,videomae,ucf101
20,20,20,1.0,50,1,videomae,ucf101
21,20,20,1.0,50,1,videomae,ucf101
22,14,20,0.7,50,1,videomae,ucf101
23,8,20,0.4,50,1,videomae,ucf101
24,20,20,1.0,50,1,videomae,ucf101
25,20,20,1.0,50,1,videomae,ucf101
26,20,20,1.0,50,1,videomae,ucf101
27,20,20,1.0,50,1,videomae,ucf101
28,18,20,0.9,50,1,videomae,ucf101
29,19,20,0.95,50,1,videomae,ucf101
30,19,20,0.95,50,1,videomae,ucf101
31,19,20,0.95,50,1,videomae,ucf101
32,19,20,0.95,50,1,videomae,ucf101
33,19,20,0.95,50,1,videomae,ucf101
34,15,20,0.75,50,1,videomae,ucf101
35,19,20,0.95,50,1,videomae,ucf101
36,19,20,0.95,50,1,videomae,ucf101
37,20,20,1.0,50,1,videomae,ucf101
38,20,20,1.0,50,1,videomae,ucf101
39,0,20,0.0,50,1,videomae,ucf101
40,20,20,1.0,50,1,videomae,ucf101
41,20,20,1.0,50,1,videomae,ucf101
42,20,20,1.0,50,1,videomae,ucf101
43,19,20,0.95,50,1,videomae,ucf101
44,15,20,0.75,50,1,videomae,ucf101
45,18,20,0.9,50,1,videomae,ucf101
46,20,20,1.0,50,1,videomae,ucf101
47,18,20,0.9,50,1,videomae,ucf101
48,20,20,1.0,50,1,videomae,ucf101
49,20,20,1.0,50,1,videomae,ucf101
50,15,20,0.75,50,1,videomae,ucf101
51,20,20,1.0,50,1,videomae,ucf101
52,20,20,1.0,50,1,videomae,ucf101
53,19,20,0.95,50,1,videomae,ucf101
54,18,20,0.9,50,1,videomae,ucf101
55,19,20,0.95,50,1,videomae,ucf101
56,18,20,0.9,50,1,videomae,ucf101
57,19,20,0.95,50,1,videomae,ucf101
58,20,20,1.0,50,1,videomae,ucf101
59,20,20,1.0,50,1,videomae,ucf101
60,20,20,1.0,50,1,videomae,ucf101
61,20,20,1.0,50,1,videomae,ucf101
62,20,20,1.0,50,1,videomae,ucf101
63,20,20,1.0,50,1,videomae,ucf101
64,20,20,1.0,50,1,videomae,ucf101
65,20,20,1.0,50,1,videomae,ucf101
66,20,20,1.0,50,1,videomae,ucf101
67,15,20,0.75,50,1,videomae,ucf101
68,20,20,1.0,50,1,videomae,ucf101
69,20,20,1.0,50,1,videomae,ucf101
70,18,20,0.9,50,1,videomae,ucf101
71,19,20,0.95,50,1,videomae,ucf101
72,17,20,0.85,50,1,videomae,ucf101
73,20,20,1.0,50,1,videomae,ucf101
74,19,20,0.95,50,1,videomae,ucf101
75,20,20,1.0,50,1,videomae,ucf101
76,20,20,1.0,50,1,videomae,ucf101
77,18,20,0.9,50,1,videomae,ucf101
78,14,20,0.7,50,1,videomae,ucf101
79,20,20,1.0,50,1,videomae,ucf101
80,16,20,0.8,50,1,videomae,ucf101
81,17,20,0.85,50,1,videomae,ucf101
82,19,20,0.95,50,1,videomae,ucf101
83,20,20,1.0,50,1,videomae,ucf101
84,20,20,1.0,50,1,videomae,ucf101
85,18,20,0.9,50,1,videomae,ucf101
86,20,20,1.0,50,1,videomae,ucf101
87,20,20,1.0,50,1,videomae,ucf101
88,19,20,0.95,50,1,videomae,ucf101
89,20,20,1.0,50,1,videomae,ucf101
90,18,20,0.9,50,1,videomae,ucf101
91,18,20,0.9,50,1,videomae,ucf101
92,20,20,1.0,50,1,videomae,ucf101
93,20,20,1.0,50,1,videomae,ucf101
94,20,20,1.0,50,1,videomae,ucf101
95,17,20,0.85,50,1,videomae,ucf101
96,20,20,1.0,50,1,videomae,ucf101
97,19,20,0.95,50,1,videomae,ucf101
98,17,20,0.85,50,1,videomae,ucf101
99,20,20,1.0,50,1,videomae,ucf101
100,19,20,0.95,50,1,videomae,ucf101
0,20,20,1.0,50,2,videomae,ucf101
1,19,20,0.95,50,2,videomae,ucf101
2,19,20,0.95,50,2,videomae,ucf101
3,20,20,1.0,50,2,videomae,ucf101
4,17,20,0.85,50,2,videomae,ucf101
5,17,20,0.85,50,2,videomae,ucf101
6,15,20,0.75,50,2,videomae,ucf101
7,15,20,0.75,50,2,videomae,ucf101
8,20,20,1.0,50,2,videomae,ucf101
9,20,20,1.0,50,2,videomae,ucf101
10,20,20,1.0,50,2,videomae,ucf101
11,20,20,1.0,50,2,videomae,ucf101
12,17,20,0.85,50,2,videomae,ucf101
13,20,20,1.0,50,2,videomae,ucf101
14,17,20,0.85,50,2,videomae,ucf101
15,19,20,0.95,50,2,videomae,ucf101
16,17,20,0.85,50,2,videomae,ucf101
17,20,20,1.0,50,2,videomae,ucf101
18,20,20,1.0,50,2,videomae,ucf101
19,15,20,0.75,50,2,videomae,ucf101
20,20,20,1.0,50,2,videomae,ucf101
21,20,20,1.0,50,2,videomae,ucf101
22,15,20,0.75,50,2,videomae,ucf101
23,9,20,0.45,50,2,videomae,ucf101
24,20,20,1.0,50,2,videomae,ucf101
25,20,20,1.0,50,2,videomae,ucf101
26,20,20,1.0,50,2,videomae,ucf101
27,20,20,1.0,50,2,videomae,ucf101
28,18,20,0.9,50,2,videomae,ucf101
29,18,20,0.9,50,2,videomae,ucf101
30,19,20,0.95,50,2,videomae,ucf101
31,19,20,0.95,50,2,videomae,ucf101
32,20,20,1.0,50,2,videomae,ucf101
33,19,20,0.95,50,2,videomae,ucf101
34,14,20,0.7,50,2,videomae,ucf101
35,19,20,0.95,50,2,videomae,ucf101
36,19,20,0.95,50,2,videomae,ucf101
37,20,20,1.0,50,2,videomae,ucf101
38,20,20,1.0,50,2,videomae,ucf101
39,1,20,0.05,50,2,videomae,ucf101
40,19,20,0.95,50,2,videomae,ucf101
41,20,20,1.0,50,2,videomae,ucf101
42,20,20,1.0,50,2,videomae,ucf101
43,19,20,0.95,50,2,videomae,ucf101
44,16,20,0.8,50,2,videomae,ucf101
45,18,20,0.9,50,2,videomae,ucf101
46,20,20,1.0,50,2,videomae,ucf101
47,20,20,1.0,50,2,videomae,ucf101
48,20,20,1.0,50,2,videomae,ucf101
49,20,20,1.0,50,2,videomae,ucf101
50,14,20,0.7,50,2,videomae,ucf101
51,20,20,1.0,50,2,videomae,ucf101
52,19,20,0.95,50,2,videomae,ucf101
53,20,20,1.0,50,2,videomae,ucf101
54,19,20,0.95,50,2,videomae,ucf101
55,19,20,0.95,50,2,videomae,ucf101
56,18,20,0.9,50,2,videomae,ucf101
57,17,20,0.85,50,2,videomae,ucf101
58,20,20,1.0,50,2,videomae,ucf101
59,20,20,1.0,50,2,videomae,ucf101
60,20,20,1.0,50,2,videomae,ucf101
61,20,20,1.0,50,2,videomae,ucf101
62,20,20,1.0,50,2,videomae,ucf101
63,20,20,1.0,50,2,videomae,ucf101
64,20,20,1.0,50,2,videomae,ucf101
65,20,20,1.0,50,2,videomae,ucf101
66,20,20,1.0,50,2,videomae,ucf101
67,15,20,0.75,50,2,videomae,ucf101
68,20,20,1.0,50,2,videomae,ucf101
69,20,20,1.0,50,2,videomae,ucf101
70,18,20,0.9,50,2,videomae,ucf101
71,19,20,0.95,50,2,videomae,ucf101
72,17,20,0.85,50,2,videomae,ucf101
73,20,20,1.0,50,2,videomae,ucf101
74,19,20,0.95,50,2,videomae,ucf101
75,20,20,1.0,50,2,videomae,ucf101
76,20,20,1.0,50,2,videomae,ucf101
77,18,20,0.9,50,2,videomae,ucf101
78,14,20,0.7,50,2,videomae,ucf101
79,20,20,1.0,50,2,videomae,ucf101
80,15,20,0.75,50,2,videomae,ucf101
81,17,20,0.85,50,2,videomae,ucf101
82,20,20,1.0,50,2,videomae,ucf101
83,20,20,1.0,50,2,videomae,ucf101
84,20,20,1.0,50,2,videomae,ucf101
85,18,20,0.9,50,2,videomae,ucf101
86,20,20,1.0,50,2,videomae,ucf101
87,20,20,1.0,50,2,videomae,ucf101
88,19,20,0.95,50,2,videomae,ucf101
89,20,20,1.0,50,2,videomae,ucf101
90,18,20,0.9,50,2,videomae,ucf101
91,18,20,0.9,50,2,videomae,ucf101
92,20,20,1.0,50,2,videomae,ucf101
93,20,20,1.0,50,2,videomae,ucf101
94,20,20,1.0,50,2,videomae,ucf101
95,17,20,0.85,50,2,videomae,ucf101
96,20,20,1.0,50,2,videomae,ucf101
97,17,20,0.85,50,2,videomae,ucf101
98,17,20,0.85,50,2,videomae,ucf101
99,20,20,1.0,50,2,videomae,ucf101
