tau,k_low,k_high,accuracy,avg_frames,fraction_upgraded,model,dataset,delta_acc
0.25252525252525254,4,16,0.6381188118811881,6.922772277227723,0.24356435643564356,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.02425742574257428
0.26262626262626265,4,16,0.6440594059405941,7.071287128712871,0.25594059405940595,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.018316831683168333
0.27272727272727276,4,16,0.6495049504950495,7.213861386138614,0.26782178217821784,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.012871287128712883
0.2828282828282829,4,16,0.6574257425742575,7.350495049504951,0.27920792079207923,slowfast_r50_ucf101_full_e10_a100,ucf101,-0.004950495049504955
0.29292929292929293,4,16,0.6623762376237624,7.481188118811882,0.2900990099009901,slowfast_r50_ucf101_full_e10_a100,ucf101,0.0
0.30303030303030304,4,16,0.6693069306930693,7.6118811881188115,0.300990099009901,slowfast_r50_ucf101_full_e10_a100,ucf101,0.006930693069306937
0.31313131313131315,4,16,0.6747524752475248,7.76039603960396,0.31336633663366337,slowfast_r50_ucf101_full_e10_a100,ucf101,0.012376237623762387
0.32323232323232326,4,16,0.6801980198019802,7.861386138613861,0.3217821782178218,slowfast_r50_ucf101_full_e10_a100,ucf101,0.017821782178217838
0.33333333333333337,4,16,0.6821782178217822,7.962376237623762,0.3301980198019802,slowfast_r50_ucf101_full_e10_a100,ucf101,0.01980198019801982
0.3434343434343435,4,16,0.6881188118811881,8.093069306930692,0.3410891089108911,slowfast_r50_ucf101_full_e10_a100,ucf101,0.025742574257425654
0.3535353535353536,4,16,0.6925742574257425,8.205940594059406,0.3504950495049505,slowfast_r50_ucf101_full_e10_a100,ucf101,0.030198019801980114
0.36363636363636365,4,16,0.6955445544554455,8.306930693069306,0.3589108910891089,slowfast_r50_ucf101_full_e10_a100,ucf101,0.03316831683168309
0.37373737373737376,4,16,0.700990099009901,8.425742574257425,0.3688118811881188,slowfast_r50_ucf101_full_e10_a100,ucf101,0.03861386138613854
