tau,k_low,k_high,accuracy,avg_frames,fraction_upgraded,model,dataset,delta_acc
0.42424242424242425,4,16,0.6851516523313717,14.541421457673156,0.8784517881394296,r2plus1d_18_autsl_full_e10_a100,autsl,-0.07424173834314174
0.43434343434343436,4,16,0.6883205070167496,14.614757808963331,0.8845631507469444,r2plus1d_18_autsl_full_e10_a100,autsl,-0.07107288365776376
0.4444444444444445,4,16,0.6914893617021277,14.669081032141241,0.8890900860117701,r2plus1d_18_autsl_full_e10_a100,autsl,-0.06790402897238568
0.4545454545454546,4,16,0.6939791760977818,14.720688094160254,0.8933906745133544,r2plus1d_18_autsl_full_e10_a100,autsl,-0.06541421457673158
0.4646464646464647,4,16,0.6964689904934359,14.769578995020371,0.8974649162516976,r2plus1d_18_autsl_full_e10_a100,autsl,-0.06292440018107748
0.4747474747474748,4,16,0.6989588048890901,14.815753734721593,0.9013128112267994,r2plus1d_18_autsl_full_e10_a100,autsl,-0.06043458578542327
0.48484848484848486,4,16,0.7012222725215029,14.872793119058397,0.9060660932548664,r2plus1d_18_autsl_full_e10_a100,autsl,-0.05817111815301046
0.494949494949495,4,16,0.703712086917157,14.910819375282934,0.9092349479402445,r2plus1d_18_autsl_full_e10_a100,autsl,-0.05568130375735636
0.5050505050505051,4,16,0.7050701674966048,14.937980986871887,0.9114984155726573,r2plus1d_18_autsl_full_e10_a100,autsl,-0.05432322317790861
0.5151515151515152,4,16,0.7071072883657764,14.970574920778633,0.9142145767315527,r2plus1d_18_autsl_full_e10_a100,autsl,-0.05228610230873698
0.5252525252525253,4,16,0.7093707559981892,15.016749660479855,0.9180624717066546,r2plus1d_18_autsl_full_e10_a100,autsl,-0.050022634676324174
0.5353535353535354,4,16,0.7116342236306021,15.065640561339972,0.9221367134449977,r2plus1d_18_autsl_full_e10_a100,autsl,-0.047759167043911255
0.5454545454545455,4,16,0.7134449977365324,15.103666817564509,0.9253055681303758,r2plus1d_18_autsl_full_e10_a100,autsl,-0.04594839293798103
0.5555555555555556,4,16,0.715482118605704,15.136260751471253,0.9280217292892712,r2plus1d_18_autsl_full_e10_a100,autsl,-0.043911272068809404
0.5656565656565657,4,16,0.7168401991851516,15.163422363060208,0.930285196921684,r2plus1d_18_autsl_full_e10_a100,autsl,-0.042553191489361764
0.5757575757575758,4,16,0.718650973291082,15.196016296966953,0.9330013580805795,r2plus1d_18_autsl_full_e10_a100,autsl,-0.04074241738343143
0.5858585858585859,4,16,0.7195563603440471,15.217745586238117,0.9348121321865097,r2plus1d_18_autsl_full_e10_a100,autsl,-0.03983703033046626
0.595959595959596,4,16,0.7215934812132186,15.250339520144863,0.9375282933454051,r2plus1d_18_autsl_full_e10_a100,autsl,-0.037799909461294745
0.6060606060606061,4,16,0.7229515617926664,15.277501131733816,0.939791760977818,r2plus1d_18_autsl_full_e10_a100,autsl,-0.036441828881846994
0.6161616161616162,4,16,0.7256677229515618,15.318243549117248,0.9431869624264373,r2plus1d_18_autsl_full_e10_a100,autsl,-0.0337256677229516
0.6262626262626263,4,16,0.7272521502942508,15.342688999547306,0.9452240832956089,r2plus1d_18_autsl_full_e10_a100,autsl,-0.03214124038026256
0.6363636363636365,4,16,0.7292892711634223,15.375282933454052,0.9479402444545043,r2plus1d_18_autsl_full_e10_a100,autsl,-0.030104119511091043
0.6464646464646465,4,16,0.7311000452693527,15.402444545043005,0.9502037120869171,r2plus1d_18_autsl_full_e10_a100,autsl,-0.028293345405160708
